,15,20,25,30,35,40
ISY1-RAB43-201,0.0022596548890714873,0.0036976170912078883,0.004724732949876746,0.005751848808545604,0.006778964667214462,0.0078060805258833195
ISY1-203,0.5171650055370985,0.67718715393134,0.6932447397563677,0.7101328903654485,0.7253599114064231,0.737264673311185
CNBP-207,0.8198031980319803,0.9876998769987699,0.985239852398524,0.9821648216482165,0.9790897908979089,0.9760147601476015
COPG1-201,0.8144899285250162,0.9873294346978557,0.9912280701754386,0.9905782975958415,0.9889538661468485,0.9873294346978557
HMCES-201,0.815291750503018,0.9915492957746479,0.9903420523138833,0.9883299798792756,0.986317907444668,0.9843058350100604
H1-10-201,0.7394459102902374,0.9841688654353562,0.9841688654353562,0.9808707124010554,0.9775725593667546,0.9742744063324539
EFCAB12-201,0.7951695308871343,0.9902461681374826,0.9888527635856944,0.9865304226660474,0.9842080817464004,0.9818857408267534
MBD4-201,0.7740890688259109,0.9603238866396762,0.9793522267206478,0.9858299595141701,0.9862348178137652,0.9842105263157894
IFT122-203,0.811042944785276,0.9950920245398773,0.9941104294478528,0.9928834355828221,0.9916564417177914,0.9904294478527608
RHO-201,0.817557803468208,0.9866329479768786,0.9913294797687862,0.9895231213872833,0.9877167630057804,0.9859104046242775
H1-8-201,0.7422680412371134,0.9821930646672915,0.9775070290534208,0.9728209934395501,0.9681349578256795,0.9634489222118088
PLXND1-201,0.7627572596560473,0.9929517902452777,0.9964758951226389,0.995912038342261,0.9952072173667889,0.9945023963913167
TMCC1-201,0.807743658210948,0.9878170894526035,0.9951602136181575,0.9951602136181575,0.9943257676902537,0.9934913217623498
TRH-201,0.7673076923076924,0.9762820512820513,0.9839743589743589,0.9814102564102564,0.9782051282051282,0.975
ALG1L2-201,0.44891640866873067,0.6491228070175439,0.7244582043343654,0.7781217750257998,0.8183694530443757,0.8544891640866873
COL6A5-201,0.8234208812676362,0.9918602127197742,0.9943564141523769,0.9948990666377252,0.9948990666377252,0.9948990666377252
COL6A6-201,0.8088925999373761,0.9921720070973802,0.994572591587517,0.9950944577810249,0.9950944577810249,0.9950944577810249
PIK3R4-201,0.8556618819776715,0.9960127591706539,0.9952153110047847,0.9942185007974481,0.9932216905901117,0.9922248803827751
ATP2C1-202,0.8191708321082035,0.994413407821229,0.9929432519847103,0.9914730961481917,0.990002940311673,0.9885327844751544
ASTE1-201,0.8536036036036037,0.9917417417417418,0.990990990990991,0.9891141141141141,0.9872372372372372,0.9853603603603603
NEK11-202,0.8092959671907041,0.9904306220095693,0.9917976760082023,0.9900888585099111,0.9883800410116199,0.9866712235133288
NUDT16-202,0.8284217419777341,0.9965618860510805,0.9960707269155207,0.9952521283562541,0.9944335297969875,0.993614931237721
MRPL3-201,0.8460187353629977,0.9888758782201406,0.9859484777517564,0.9830210772833724,0.9800936768149883,0.9771662763466042
CPNE4-209,0.8490149143804088,0.995580924323329,0.995580924323329,0.9946602835573559,0.9937396427913828,0.9928190020254097
ACP3-202,0.8351093662366798,0.9893438025799215,0.9865395401009535,0.9837352776219854,0.9809310151430174,0.9781267526640494
DNAJC13-201,0.8310549393861233,0.997291720402373,0.9969048233169977,0.9962599948413722,0.9956151663657468,0.9949703378901212
ACAD11-201,0.06437635406994738,0.07644692045806252,0.07954193748065615,0.08263695450324977,0.08573197152584339,0.08882698854843701
NPHP3-ACAD11-201,0.08864337101747173,0.11408016443987667,0.11690647482014388,0.11947584789311408,0.12204522096608428,0.12461459403905448
ACKR4-201,0.8047619047619048,0.9904761904761905,0.9896103896103896,0.9874458874458875,0.9852813852813853,0.9831168831168832
UBA5-202,0.8299595141700404,0.9921727395411606,0.9935222672064777,0.9921727395411606,0.9908232118758434,0.9894736842105263
NPHP3-201,0.18025430067314885,0.231301421091997,0.23728496634255797,0.24457741211667913,0.2529917726252805,0.25972326103216153
TMEM108-201,0.8007478632478633,0.9901175213675214,0.9935897435897436,0.9922542735042735,0.9909188034188035,0.9895833333333334
BFSP2-201,0.7625661375661376,0.9854497354497355,0.9841269841269841,0.9808201058201058,0.9775132275132276,0.9742063492063492
CDV3-201,0.8094950105836105,0.9897187783489567,0.9924402781977624,0.9912307227094043,0.9897187783489567,0.9882068339885092
TOPBP1-201,0.787363304981774,0.9555632702655789,0.9614650234334317,0.9671931956257594,0.9703176531852109,0.9736156917201875
TF-201,0.7205692750173559,0.8982445700684321,0.9201626500049589,0.9349895864326093,0.9461965684816027,0.9553704254686105
SRPRB-201,0.787804018329221,0.9517095523440254,0.9559393725766655,0.9566443426154388,0.9566443426154388,0.9566443426154388
RAB6B-201,0.7959256611865618,0.9908863473909936,0.9953538241601144,0.9948177269478199,0.9939242315939957,0.9930307362401716
C3orf36-201,0.824024024024024,0.987987987987988,0.9855855855855856,0.9825825825825826,0.9795795795795795,0.9765765765765766
SLCO2A1-201,0.7941971969510696,0.9948364888123924,0.9940988443570199,0.9928694369313991,0.9916400295057782,0.9904106220801574
RYK-209,0.7774369461486026,0.9829584185412407,0.9914792092706203,0.9901158827539196,0.9884117246080436,0.9867075664621677
AMOTL2-201,0.7399732620320856,0.9944295900178253,0.9946524064171123,0.9935383244206774,0.9924242424242424,0.9913101604278075
ANAPC13-204,0.846195652173913,0.9885869565217391,0.9869565217391304,0.9842391304347826,0.9815217391304348,0.9788043478260869
CEP63-204,0.8052268244575936,0.9906311637080868,0.9881656804733728,0.9857001972386588,0.9832347140039448,0.9807692307692307
EPHB1-201,0.7811296534017972,0.986949080017116,0.9927257167308515,0.9937954642704322,0.9927257167308515,0.9916559691912709
KY-201,0.8039971949509116,0.9961430575035063,0.9957924263674615,0.9949158485273493,0.9940392706872371,0.9931626928471248
PPP2R3A-202,0.8265027322404371,0.9913479052823315,0.9890710382513661,0.9867941712204007,0.9845173041894353,0.98224043715847
MSL2-201,0.8316621673736985,0.9922869263401466,0.9953721558040879,0.9944080215966062,0.9934438873891246,0.9924797531816428
PCCB-207,0.8562906724511931,0.9891540130151844,0.9869848156182213,0.9842733188720173,0.9815618221258134,0.9788503253796096
STAG1-202,0.8304190036291653,0.9957109864731112,0.9960409105905642,0.9952161002969317,0.9943912900032993,0.9935664797096668
SLC35G2-202,0.8465879938429964,0.9892252437147255,0.9876859928168291,0.9851205746536685,0.982555156490508,0.9799897383273474
NCK1-207,0.8016176140193215,0.9937092788137497,0.9946079532689284,0.993484610199955,0.9923612671309818,0.9912379240620085
IL20RB-201,0.8128564022809746,0.9896319336443753,0.9875583203732504,0.9849663037843442,0.9823742871954381,0.9797822706065319
SOX14-201,0.7871287128712872,0.9732673267326732,0.9782178217821782,0.9826732673267327,0.9831683168316832,0.9806930693069307
CLDN18-201,0.7570789865871833,0.950521609538003,0.9695976154992548,0.9788375558867363,0.9833084947839046,0.9850968703427719
DZIP1L-201,0.770618556701031,0.9945589919816724,0.993127147766323,0.9916953035509737,0.9902634593356243,0.988831615120275
A4GNT-201,0.8184373243395165,0.9876335019673974,0.9865092748735245,0.983698707138842,0.9808881394041596,0.9780775716694773
DBR1-201,0.7362885048835462,0.9072126220886552,0.930503380916604,0.9462809917355371,0.9594290007513148,0.9699474079639369
ARMC8-210,0.8400252259827622,0.9932730712634013,0.9947445869245323,0.9939037208324575,0.9928526382173639,0.9918015556022703
NME9-202,0.7976257772752968,0.9395138496325608,0.9479932165065008,0.9547767100056529,0.9598643301300169,0.9621254946297343
MRAS-201,0.8023358307624504,0.9700308505949757,0.9759806081974438,0.9828118113706479,0.988320846187748,0.989643014543852
ESYT3-202,0.8219780219780219,0.9966187658495351,0.9959425190194421,0.9950972104818259,0.9942519019442096,0.9934065934065934
CEP70-208,0.8126232741617357,0.9906311637080868,0.9881656804733728,0.9857001972386588,0.9832347140039448,0.9807692307692307
FAIM-204,0.8456659619450317,0.9799154334038055,0.9746300211416491,0.9693446088794926,0.9640591966173362,0.9587737843551797
PIK3CB-214,0.8212174468764979,0.9942482824732385,0.9958459817862279,0.9953666719923311,0.9945678223358364,0.9937689726793417
FOXL2-201,0.75840768702814,0.9800960878517502,0.9890185312285518,0.9897048730267674,0.9883321894303363,0.9866163349347975
FOXL2NB-201,0.7166585246702492,0.8935026868588177,0.927943331704934,0.9545676599902296,0.9719101123595506,0.9846116267708842
PRR23A-201,0.5587342869527525,0.7386215864759428,0.7945383615084526,0.8365843086259211,0.8751625487646294,0.9024707412223667
MRPS22-212,0.8720103425985779,0.9864253393665159,0.984486102133161,0.9812540400775694,0.978021978021978,0.9747899159663865
PRR23B-201,0.619198312236287,0.7863924050632911,0.8285864978902954,0.8591772151898734,0.8781645569620253,0.895042194092827
PRR23C-201,0.6363310641347187,0.8373342887853816,0.8907201719813687,0.9344321031888212,0.9562880687925475,0.9699032604801147
COPB2-201,0.8381679389312977,0.9941984732824427,0.9926717557251908,0.991145038167939,0.989618320610687,0.9880916030534351
RBP2-201,0.8242074927953891,0.9726224783861671,0.9654178674351584,0.9582132564841499,0.9510086455331412,0.9438040345821326
RBP1-207,0.8062015503875969,0.9631782945736435,0.9534883720930233,0.9437984496124031,0.9341085271317829,0.9244186046511628
NMNAT3-220,0.7294623655913979,0.9113978494623656,0.9204301075268817,0.9268817204301075,0.9329032258064516,0.9350537634408602
CLSTN2-201,0.7961554710604141,0.9793691029432474,0.986480777355302,0.9885931558935361,0.9911984227573581,0.9929587382058865
TRIM42-201,0.7991249005568815,0.9920445505171042,0.9904534606205251,0.9884645982498012,0.9864757358790772,0.9844868735083532
SLC25A36-201,0.815868000702124,0.9873617693522907,0.990521327014218,0.9922766368263999,0.9931542917324908,0.9931542917324908
SPSB4-201,0.7671279109011138,0.9881876476544044,0.9915626054674317,0.9902126223422207,0.9885251434357071,0.9868376645291934
PXYLP1-201,0.8255602665051484,0.9906117504542702,0.9921259842519685,0.9912174439733494,0.9897032101756511,0.9881889763779528
ZBTB38-220,0.821293765456202,0.987244565924769,0.9918000780944943,0.9941429129246389,0.9955746453208382,0.9949238578680203
RASA2-201,0.8116353316778999,0.9962752749201844,0.9957431713373537,0.9948563320326357,0.9939694927279177,0.9930826534231997
RNF7-201,0.7347321094042712,0.904833270887973,0.9209441738478831,0.9303109778943425,0.9423004870738104,0.9550393405769951
AC112504.2-201,0.01455026455026455,0.023809523809523808,0.03042328042328042,0.037037037037037035,0.04365079365079365,0.05026455026455026
GRK7-201,0.580734794689719,0.7428218585983328,0.757641247298549,0.7672121025007719,0.774313059586292,0.7786353812905218
ATP1B3-201,0.8354087709799675,0.989713048186248,0.9870059556036817,0.9842988630211154,0.981591770438549,0.9788846778559827
TFDP2-212,0.8411016949152542,0.9906779661016949,0.9898305084745763,0.9877118644067797,0.985593220338983,0.9834745762711864
GK5-201,0.6635761589403973,0.8548140601120734,0.903616912888436,0.935303107488538,0.9584309730005094,0.9720835455934793
XRN1-202,0.8263050343674531,0.9947984395318595,0.9955415195987367,0.9946126695151403,0.9936838194315437,0.9927549693479473
ATR-201,0.8549889678842854,0.9974258396665849,0.997058102476097,0.9964452071586173,0.9958323118411375,0.9952194165236578
PLS1-201,0.8263648468708389,0.9912117177097204,0.9930758988015979,0.9922769640479361,0.9909454061251665,0.9896138482023968
TRPC1-203,0.7996053497040123,0.9949572462179347,0.994737996053497,0.9936417452313089,0.9925454944091208,0.9914492435869326
PCOLCE2-201,0.82542194092827,0.9889240506329114,0.9873417721518988,0.984704641350211,0.9820675105485233,0.9794303797468354
PAQR9-201,0.8176017601760176,0.990979097909791,0.9941694169416941,0.995049504950495,0.9954895489548955,0.9955995599559956
U2SURP-208,0.8112877155172413,0.9956896551724138,0.9967672413793104,0.99609375,0.9954202586206896,0.9947467672413793
CHST2-201,0.8010622887493964,0.9915499758570738,0.9939642684693385,0.9929985514244326,0.9917914051183003,0.990584258812168
SLC9A9-201,0.8383838383838383,0.9935465768799102,0.9932659932659933,0.9918630751964085,0.9904601571268238,0.9890572390572391
DIPK2A-201,0.7993071593533487,0.9921478060046189,0.9935334872979215,0.9933025404157044,0.9921478060046189,0.9909930715935334
PLOD2-201,0.797012536676447,0.9933315550813551,0.9935982928781009,0.9922646038943719,0.9909309149106429,0.9895972259269138
PLSCR4-201,0.7865759356634705,0.9904113826167646,0.9910300030931024,0.9910300030931024,0.989483451902258,0.9879369007114136
PLSCR2-207,0.7756622516556292,0.9271523178807947,0.9503311258278145,0.9594370860927153,0.9602649006622517,0.9602649006622517
PLSCR1-201,0.7692307692307693,0.9554655870445344,0.9696356275303644,0.9752024291497976,0.9757085020242915,0.9757085020242915
PLSCR5-201,0.7790756729304216,0.9883189436262062,0.9878110716099543,0.9852717115286947,0.9827323514474352,0.9801929913661758
ZIC4-201,0.8118217501731702,0.9780651119833756,0.9893788963287924,0.9923805125836989,0.9921496190256291,0.9909951512352805
ZIC1-201,0.7880228136882129,0.9720532319391635,0.9866920152091255,0.9906844106463878,0.9918250950570342,0.9918250950570342
AGTR1-209,0.8160237388724035,0.989826197541331,0.989826197541331,0.9877066553624417,0.9855871131835523,0.983467571004663
CPB1-208,0.8510998307952623,0.9887196841511562,0.9864636209813875,0.9836435420191766,0.9808234630569655,0.9780033840947546
CPA3-201,0.8359818388195233,0.9875141884222475,0.9863791146424518,0.9835414301929626,0.9807037457434733,0.9778660612939841
GYG1-201,0.846031746031746,0.9899470899470899,0.9873015873015873,0.9846560846560847,0.982010582010582,0.9793650793650793
HLTF-201,0.8345864661654135,0.9943609022556391,0.9954887218045113,0.9945488721804512,0.9936090225563909,0.9926691729323308
HPS3-201,0.8221643895033616,0.9891563652136196,0.9898069833008024,0.9900238559965301,0.9900238559965301,0.9900238559965301
CP-201,0.827717879604672,0.9941599281221922,0.9946091644204852,0.993486073674753,0.9923629829290207,0.9912398921832885
TM4SF18-201,0.8261336195331366,0.9924872551650121,0.9935605044271532,0.9922189428494768,0.9908773812718004,0.989535819694124
TM4SF1-201,0.8205787781350482,0.9819935691318328,0.9845659163987138,0.9813504823151126,0.9781350482315112,0.97491961414791
TM4SF4-201,0.7907444668008048,0.9852448021462106,0.9839034205231388,0.9805499664654594,0.97719651240778,0.9738430583501007
WWTR1-203,0.7536779324055666,0.9508946322067594,0.9660039761431412,0.9737574552683896,0.9791252485089463,0.9842942345924454
COMMD2-203,0.7774769897130482,0.9363833243096914,0.9477531131564699,0.9553329723876557,0.960205739036275,0.9634542501353547
ANKUB1-201,0.8169460806524694,0.9868599909379248,0.9886724059809696,0.9868599909379248,0.9845944721341187,0.9823289533303127
RNF13-201,0.8217027215631543,0.9926727145847871,0.9916259595254711,0.9898813677599442,0.9881367759944173,0.9863921842288904
PFN2-203,0.8460674157303371,0.9831460674157303,0.9865168539325843,0.9837078651685394,0.9808988764044944,0.9780898876404495
TSC22D2-201,0.7913752913752914,0.9672763134301596,0.9768692845615923,0.981083019544558,0.9848484848484849,0.9870001793078717
SERP1-203,0.8619725470259278,0.9949161159125572,0.9938993390950687,0.992628368073208,0.9913573970513472,0.9900864260294865
EIF2A-203,0.7605052848672338,0.9479247228667183,0.9618458365558133,0.9693219902036607,0.9757669502449084,0.9806651198762568
SELENOT-202,0.8196101251091068,0.9898167006109979,0.9930171661332557,0.991562409077684,0.9901076520221123,0.9886528949665406
ERICH6-201,0.8075210291934686,0.9500247402276101,0.9579416130628402,0.9614052449282533,0.9614052449282533,0.962889658584859
SIAH2-201,0.8334054521852012,0.98572046733016,0.9896148853310255,0.9874513197749892,0.9852877542189529,0.9831241886629165
MINDY4B-201,0.48294346978557506,0.5867446393762183,0.5891812865497076,0.5916179337231969,0.5940545808966862,0.5964912280701754
AC020636.2-201,0.13540790580319595,0.16568544995794784,0.1740958788898234,0.1825063078216989,0.19091673675357443,0.19932716568544995
CLRN1-202,0.7265790589232726,0.910555320050869,0.9220008478168715,0.9245442984315387,0.9283594743535396,0.930479016532429
MED12L-206,0.820457930007446,0.9933916604616531,0.9965562174236783,0.9973008190618019,0.9968354430379747,0.9963700670141474
GPR171-201,0.8187845303867404,0.9834254143646409,0.9861878453038674,0.9839779005524862,0.9812154696132597,0.9784530386740331
P2RY14-201,0.8245749613601236,0.9926584234930448,0.990726429675425,0.9887944358578052,0.9868624420401855,0.9849304482225657
GPR87-201,0.8881446751507033,0.9872739450770261,0.9839249832551908,0.9805760214333556,0.9772270596115205,0.9738780977896851
P2RY13-201,0.8343580470162749,0.9869801084990958,0.9898734177215189,0.989511754068716,0.9877034358047017,0.9858951175406871
P2RY12-201,0.8324420677361853,0.9915329768270945,0.9893048128342246,0.9870766488413547,0.9848484848484849,0.982620320855615
IGSF10-201,0.8505466702810156,0.9966567272070118,0.9971085208276859,0.9973795970000904,0.9969278033794163,0.9964760097587422
AADACL2-201,0.8007905138339921,0.9762845849802372,0.9887351778656126,0.991304347826087,0.991699604743083,0.9918972332015811
AADAC-201,0.8163787587971849,0.980806142034549,0.9840051183621241,0.981445937300064,0.9782469609724888,0.9750479846449136
SUCNR1-201,0.8136809375747429,0.9880411384836164,0.9887586701745994,0.988997847404927,0.988997847404927,0.988997847404927
MBNL1-201,0.8217066334475241,0.9928371223917782,0.9962628464652756,0.9954842728122081,0.9947056991591404,0.9939271255060729
P2RY1-201,0.8269139324774132,0.9923918212077983,0.9935013472816612,0.9935013472816612,0.9936598510064987,0.9938183547313362
RAP2B-201,0.7224470364199,0.9294215662937396,0.9515591525827184,0.9657224470364199,0.9742918352773149,0.9792906450845037
ARHGEF26-201,0.8119527978682908,0.9645984012181196,0.9779215835553864,0.9847735059002665,0.9876284735439665,0.9891511229539398
DHX36-213,0.7905696861520155,0.9683177153056671,0.9831920273687342,0.9909266696415291,0.9941990182954038,0.9939015320541424
GPR149-201,0.8055002713949702,0.9911344309752126,0.9934865207164827,0.9936674506965805,0.9936674506965805,0.9929437307761896
MME-201,0.830975954738331,0.9961103253182461,0.9957567185289957,0.9948727015558698,0.993988684582744,0.9931046676096181
STRIT1-201,0.7407407407407407,0.9029374201787995,0.9118773946360154,0.9233716475095786,0.9438058748403576,0.9489144316730523
PLCH1-204,0.8308124122875409,0.9968813347887104,0.9962576017464525,0.9954779354436302,0.9946982691408077,0.9939186028379854
C3orf33-201,0.13694091662065158,0.20927664273881832,0.23854224185532855,0.26780784097183874,0.2794036443953617,0.2849254555494202
AC104472.3-201,0.05258942872397224,0.08782701548318206,0.100640683395622,0.10971703150026695,0.11719167111585692,0.12279765082754938
SLC33A1-207,0.46233541981437515,0.6311245413339089,0.6760198575437082,0.7020289229440967,0.7224260738182603,0.7386142887977553
GMPS-203,0.7737226277372263,0.9300196964430542,0.9482099409106708,0.9655891553701773,0.9774070212026417,0.9834318155486038
KCNAB1-201,0.8333333333333334,0.9938815467449829,0.9941262848751835,0.9929025942241801,0.9916789035731767,0.9904552129221733
SSR3-201,0.7306243272335845,0.8963939720129172,0.9155005382131324,0.9346071044133477,0.9456404736275565,0.9539827771797632
TIPARP-202,0.8306625209280076,0.9923463286295144,0.9942597464721359,0.9930638603204975,0.9918679741688591,0.9906720880172207
LEKR1-201,0.7958786936236392,0.9926127527216174,0.9906687402799378,0.9887247278382582,0.9867807153965785,0.9848367029548989
CCNL1-202,0.8152454780361758,0.9905254091300603,0.9896640826873385,0.987510766580534,0.9853574504737296,0.9832041343669251
VEPH1-201,0.8188976377952756,0.9940348365545216,0.9942734430923408,0.993080410403245,0.9918873777141494,0.9906943450250537
PTX3-201,0.7738853503184714,0.9899150743099787,0.9872611464968153,0.9846072186836518,0.9819532908704883,0.9792993630573248
SLC66A1L-203,0.8386467143786597,0.9876382563435263,0.9843851659076123,0.9811320754716981,0.977878985035784,0.9746258945998699
SHOX2-204,0.7518756698821008,0.9619506966773848,0.9817792068595927,0.9844587352625938,0.9817792068595927,0.9790996784565916
RSRC1-215,0.7562572198690797,0.9360800924143242,0.9484020023103581,0.9568733153638814,0.9657296881016557,0.9691952252599153
MLF1-201,0.794280442804428,0.9907749077490775,0.988929889298893,0.9866236162361623,0.9843173431734318,0.9820110701107011
GFM1-210,0.7332510033961099,0.9314603272615004,0.960481630132757,0.9771534424205002,0.9862611917258413,0.9898116702686014
LXN-201,0.8207282913165266,0.9822595704948646,0.9775910364145658,0.972922502334267,0.9682539682539683,0.9635854341736695
RARRES1-201,0.783420899007589,0.9883245767659078,0.9859894921190894,0.9830706363105662,0.9801517805020432,0.9772329246935202
MFSD1-219,0.8403218975010589,0.9906819144430327,0.9898348157560356,0.987717069038543,0.9855993223210504,0.9834815756035579
IQCJ-SCHIP1-205,0.07304964539007092,0.09148936170212765,0.09148936170212765,0.09148936170212765,0.09148936170212765,0.09148936170212765
IQCJ-202,0.8158192090395481,0.9785310734463277,0.9728813559322034,0.9672316384180791,0.9615819209039548,0.9559322033898305
SCHIP1-201,0.18601823708206686,0.22127659574468084,0.22127659574468084,0.22127659574468084,0.22127659574468084,0.22127659574468084
IL12A-201,0.7970914127423823,0.9854570637119113,0.9833795013850416,0.9799168975069252,0.9764542936288089,0.9729916897506925
C3orf80-201,0.7921265636497424,0.9885945548197204,0.9911699779249448,0.9893303899926417,0.9874908020603385,0.9856512141280354
AC079594.2-201,0.07529761904761904,0.09761904761904762,0.09910714285714285,0.1005952380952381,0.10208333333333333,0.10357142857142858
IFT80-201,0.38984746186546637,0.5008752188047012,0.5076269067266816,0.5106276569142285,0.5111277819454864,0.5111277819454864
SMC4-201,0.8106796116504854,0.9951456310679612,0.9955190440627334,0.9945855115758029,0.9936519790888723,0.9927184466019418
TRIM59-201,0.5018305439330544,0.6365062761506276,0.6584728033472803,0.6705020920502092,0.6843619246861925,0.6893305439330544
KPNA4-201,0.7718945487042002,0.9481680071492404,0.9630250223413762,0.9714030384271671,0.979781054512958,0.9850312779267203
ARL14-201,0.8013964313421257,0.9743987587276959,0.9790535298681148,0.9775019394879751,0.9736229635376261,0.969743987587277
PPM1L-205,0.8007518796992481,0.9798276178250505,0.9833119383825417,0.9862461030625344,0.98798826334128,0.9897304236200257
B3GALNT1-251,0.7918444760550024,0.9566145092460882,0.9694167852062588,0.9755808440018966,0.9788999525841631,0.9834044570886676
NMD3-202,0.8137863443319177,0.985952303168899,0.9862789937928781,0.9872590656648155,0.9885658281607318,0.9872590656648155
SPTSSB-201,0.8298420883016435,0.9932323557847245,0.9922655494682565,0.9906542056074766,0.9890428617466968,0.9874315178859169
OTOL1-201,0.7615062761506276,0.9839609483960948,0.9832635983263598,0.9797768479776848,0.9762900976290098,0.9728033472803347
SI-201,0.8574517631403858,0.9930139720558883,0.9945109780439122,0.9951763140385895,0.9943446440452428,0.9935129740518962
SLITRK3-202,0.8112213895077982,0.9886570791978935,0.9902774964553372,0.9902774964553372,0.9902774964553372,0.9902774964553372
BCHE-201,0.82993762993763,0.9912681912681913,0.99002079002079,0.987941787941788,0.9858627858627859,0.9837837837837838
ZBBX-205,0.8,0.9930926216640502,0.9924646781789639,0.990894819466248,0.9893249607535322,0.9877551020408163
SERPINI2-207,0.7359825802939576,0.9210669569951007,0.9210669569951007,0.9210669569951007,0.9210669569951007,0.9210669569951007
WDR49-210,0.8178539224526601,0.9558160504959423,0.9564171926660655,0.9564171926660655,0.9564171926660655,0.9564171926660655
PDCD10-201,0.8129395218002813,0.9784341303328645,0.9789029535864979,0.9817158931082982,0.9826535396155649,0.9817158931082982
SERPINI1-201,0.8201363398007341,0.9900367068694285,0.9874147876245412,0.9847928683796539,0.9821709491347667,0.9795490298898794
GOLIM4-202,0.7605568445475638,0.988399071925754,0.9939675174013921,0.9932714617169374,0.9921113689095128,0.9909512761020882
MECOM-217,0.8268143261074458,0.9816211121583411,0.982799245994345,0.9837417530631479,0.985626767200754,0.9858623939679547
ACTRT3-201,0.824655894673848,0.9850388988629563,0.9856373429084381,0.9826451226810293,0.9796529024536206,0.9766606822262118
MYNN-201,0.8111622324464893,0.9903980796159232,0.9951990398079615,0.9941988397679536,0.9931986397279456,0.9921984396879376
LRRC34-201,0.809483843894251,0.9911875786823332,0.9899286613512379,0.9878304657994125,0.985732270247587,0.9836340746957617
LRRIQ4-201,0.8111658456486043,0.9879584017515052,0.986863711001642,0.9841269841269841,0.9813902572523262,0.9786535303776683
LRRC31-202,0.8059299191374663,0.986907970735464,0.9907585675779745,0.9888332691567193,0.986907970735464,0.9849826723142087
SAMD7-202,0.7924135056273447,0.9599833263859942,0.9699874947894956,0.9741558982909546,0.9770737807419758,0.9791579824927052
SEC62-201,0.7735212994177137,0.9581673306772909,0.9630707937480846,0.9669016242721422,0.974869751762182,0.9793135151700889
GPR160-201,0.8307849133537207,0.9852191641182467,0.9852191641182467,0.9852191641182467,0.9826707441386341,0.9801223241590215
PHC3-215,0.7639898830224471,0.946253556749921,0.9616661397407524,0.9755769838760671,0.9844293392349036,0.9907524502055011
PRKCI-201,0.77573153263761,0.9664415797012482,0.9754450583179864,0.9832207898506241,0.9873132801309596,0.9893595252711275
SKIL-204,0.7922584238373712,0.973823447507658,0.9781397939292676,0.9798106377053746,0.9817599554441659,0.9821776663881927
CLDN11-201,0.5779550398839739,0.733502538071066,0.7545322697606962,0.7686729514140682,0.7777374909354605,0.7810007251631617
AC026316.4-201,0.2914837576821773,0.3784021071115013,0.40298507462686567,0.4240561896400351,0.44600526777875327,0.4697102721685689
SLC7A14-201,0.7795857988165681,0.9528599605522683,0.9634122287968442,0.9719921104536489,0.9792899408284024,0.9845167652859961
RPL22L1-201,0.7807570977917981,0.9369085173501577,0.9547844374342797,0.9742376445846478,0.9773922187171399,0.9779179810725552
EIF5A2-201,0.7728586917238887,0.9492229851825081,0.956451029996386,0.9625948680881822,0.9667509938561619,0.970003614022407
SLC2A2-201,0.8283558629361836,0.9930839358692235,0.9924552027664256,0.9908833700094309,0.9893115372524364,0.9877397044954417
TNIK-201,0.8031534860803153,0.9876816949987681,0.9913771864991378,0.9913771864991378,0.9913771864991378,0.9903917220990391
PLD1-202,0.8492103075644223,0.9913549459684123,0.9951787198669991,0.9951787198669991,0.9943474646716542,0.9935162094763093
TMEM212-201,0.5614035087719298,0.7421584263689527,0.8155236576289208,0.8713450292397661,0.9144072301967039,0.9468367889420521
FNDC3B-202,0.7815963142821566,0.9490723446644254,0.961524094135226,0.9662557589341303,0.9727306686589465,0.9769642634790188
GHSR-201,0.8238221632382217,0.9936960849369608,0.9920371599203716,0.9903782349037823,0.9887193098871931,0.9870603848706039
TNFSF10-201,0.726545842217484,0.9173773987206824,0.9466950959488273,0.9733475479744137,0.9786780383795309,0.9792110874200426
NCEH1-204,0.8203262786596119,0.9955908289241623,0.9947089947089947,0.9936067019400353,0.9925044091710759,0.9914021164021164
ECT2-204,0.8071188071188071,0.9947089947089947,0.9942279942279942,0.993025493025493,0.9918229918229918,0.9906204906204906
SPATA16-201,0.8201542912246866,0.9903567984570878,0.9884281581485053,0.9860173577627772,0.9836065573770492,0.9811957569913211
NLGN1-206,0.8275903906818733,0.994904149478282,0.9969667556418345,0.996481436544528,0.995874787672895,0.9952681388012619
NAALADL2-203,0.8139084327521159,0.9899051697766901,0.9934740491485673,0.9952075048434792,0.9960232486999082,0.9960232486999082
TBL1XR1-214,0.8012710828648252,0.9891224639452456,0.9965778538254706,0.9964556343192373,0.9958445367880714,0.9952334392569054
KCNMB2-204,0.4471003134796238,0.5532915360501567,0.5536833855799373,0.5536833855799373,0.5536833855799373,0.5536833855799373
AC117457.1-201,0.15168943206326385,0.1811646297627606,0.1811646297627606,0.1811646297627606,0.1811646297627606,0.1811646297627606
ZMAT3-201,0.7732766338406446,0.9472918531781558,0.9584825425246195,0.9663160250671441,0.9709042076991943,0.9748209489704566
PIK3CA-201,0.807322605032941,0.9944918457716816,0.9972999243978832,0.9968679123015445,0.996327897181121,0.9957878820606977
KCNMB3-202,0.8021172638436482,0.9828990228013029,0.9804560260586319,0.9763843648208469,0.9723127035830619,0.9682410423452769
ZNF639-201,0.6398416886543535,0.8222295514511874,0.8761543535620053,0.9150725593667546,0.9440963060686016,0.9642150395778364
